Block	TrialType	Trial	Signal	Response	RT	SSD	keyDuration	keyDuration_startSyched	keyRT	feedback_ms	vert	feedback_synched
2	main	177	1	1	0.7840695749982842	1	0.7841358900004707	0.7674705600002198	-0.016665330000250833	32.529439999780195	4.270839549970114	15.93042500171582
2	main	178	0	0	NaN	0.6000000000000001	0.7841358900004707	0.7674705600002198	-0.016665330000250833	32.529439999780195	1.5100000000000016	15.93042500171582
2	main	179	1	1	0.8672285420034314	1	0.8642093899979955	0.8505197720005526	-0.013689617997442838	50.51977200055258	5.518212325021304	67.22854200343131
2	main	180	1	1	0.8677691990014864	1	0.8720855970022967	0.8533077370011597	-0.018777860001137014	53.30773700115965	5.52633650502481	67.76919900148637
2	main	181	0	1	0.7844761430023937	0.625	0.7961111050026375	0.7750330180024321	-0.021078087000205414	53.30773700115965	1.8849999999999998	67.76919900148637
2	main	182	1	1	0.8010959579987684	1	0.8082808210019721	0.7890154980013904	-0.019265323000581702	10.984501998609675	4.526239420008787	1.095957998768382
2	main	183	1	1	0.867848767000396	1	0.8802415579993976	0.8672892419999698	-0.01295231599942781	67.28924199996978	5.527431925036362	67.848767000396
2	main	184	0	1	0.8006359270002577	0.6000000000000001	0.8121513119986048	0.8000593469987507	-0.012091964999854099	67.28924199996978	1.5100000000000016	67.848767000396
2	main	185	1	1	0.8498884599976009	1	0.8722729699984484	0.8477049049979541	-0.024568065000494244	47.7049049979541	5.258127204995398	49.88845999760083
2	main	186	1	1	0.8180510899983346	1	0.824157285002002	0.8071638799992797	-0.016993405002722284	7.163879999279699	4.780558854979754	18.051089998334604
2	main	187	0	1	0.7681573189984192	0.5750000000000001	0.772262293001404	0.7554209820009419	-0.016841311000462156	7.163879999279699	1.1350000000000016	18.051089998334604
2	main	188	1	1	0.8009541299979901	1	0.8109541490011907	0.7895564169994032	-0.021397732001787517	10.44358300059689	4.524105849993939	0.9541299979900497
2	main	189	1	1	0.8015112899993255	1	0.8081419170011941	0.7982757850004418	-0.009866132000752259	1.7242149995582157	4.532457475013652	1.5112899993254825
2	main	190	1	1	0.8004656400007661	1	0.7959950619988376	0.784479800000554	-0.011515261998283677	15.520199999446094	4.516782355001633	0.4656400007660988
2	main	191	1	1	0.8013926380008343	1	0.8002390629990259	0.7890602280021994	-0.011178834996826481	10.939771997800607	4.530682675010903	1.3926380008342232
2	main	192	0	0	NaN	0.55	0.8002390629990259	0.7890602280021994	-0.011178834996826481	10.939771997800607	0.7599999999999998	1.3926380008342232
2	main	193	1	1	0.8160638000008476	1	0.8322789179983374	0.8126159130006272	-0.01966300499771023	12.615913000627144	4.750744375030772	16.063800000847507
2	main	194	0	0	NaN	0.5750000000000001	0.8322789179983374	0.8126159130006272	-0.01966300499771023	12.615913000627144	1.1350000000000016	16.063800000847507
2	main	195	0	1	0.8332697750010993	0.6000000000000001	0.8522699339991959	0.8280585920001613	-0.02421134199903463	12.615913000627144	1.5100000000000016	16.063800000847507
2	main	196	1	1	0.8510294200023054	1	0.8681358270005148	0.8446542500023497	-0.02348157699816511	44.654250002349684	5.275236475024721	51.02942000230537
2	main	197	1	1	0.900748238000233	1	0.9000823829992441	0.8860914329998195	-0.013990949999424629	86.09143299981947	6.021023424998711	100.74823800023292
2	main	198	1	1	0.8514359800028615	1	0.852086277998751	0.8380466230009915	-0.014039654997759499	38.04662300099149	5.281339720002288	51.43598000286143
2	main	199	1	1	0.7847892700010561	1	0.796282160001283	0.7726486200008367	-0.023633540000446374	27.35137999916337	4.281626500012644	15.210729998943906
2	main	200	1	1	0.7502838850014086	1	0.7682720170014363	0.7429988850017253	-0.02527313199971104	57.00111499827476	3.764046370031574	49.71611499859141
3	main	201	1	1	0.8179185549997783	1	0.8239604709997366	0.8084017129986023	-0.015558758001134265	8.401712998602262	4.778574624995381	17.918554999778237
3	main	202	1	1	0.8339478339985362	1	0.8402675819997967	0.8252504939991923	-0.015017088000604417	25.250493999192216	5.019013885010063	33.94783399853618
3	main	203	1	1	0.8344274700029928	1	0.8362764649973542	0.8261833830001706	-0.010093081997183617	26.183383000170537	5.026205544998229	34.427470002992735
3	main	204	1	1	0.7506825929995102	1	0.7640866130022914	0.7388962580007501	-0.02519035500154132	61.10374199924995	3.7700348199885045	49.31740700048981
3	main	205	1	1	0.7836817930001416	1	0.8002747149985225	0.7783945949995541	-0.02188011999896844	21.60540500044594	4.265020974997023	16.31820699985842
3	main	206	1	1	0.8007563469982415	1	0.808278466000047	0.7915187049984524	-0.016759761001594597	8.481295001547595	4.521142675000883	0.7563469982414528
3	main	207	1	1	0.7996327750006458	1	0.80838463800319	0.7922751370024343	-0.0161095010007557	7.724862997565696	4.504281325023621	0.36722499935426534
3	main	208	0	1	0.8008822800002235	0.5750000000000001	0.8080561829992803	0.7862396470009116	-0.021816535998368636	7.724862997565696	1.1350000000000016	0.36722499935426534
3	main	209	0	0	NaN	0.55	0.8080561829992803	0.7862396470009116	-0.021816535998368636	7.724862997565696	0.7599999999999998	0.36722499935426534
3	main	210	1	1	0.7996119550007279	1	0.8041211689996999	0.787062537001475	-0.017058631998224882	12.937462998525051	4.503967599992174	0.3880449992721413
3	main	211	0	1	0.8344490069976018	0.5750000000000001	0.8472411129987449	0.8236553399983677	-0.02358577300037723	12.937462998525051	1.1350000000000016	0.3880449992721413
3	main	212	1	1	0.8344660450020456	1	0.8441693779968773	0.8320430499989016	-0.01212632799797575	32.04304999890151	5.026789224991953	34.46604500204553
3	main	213	1	1	0.8507997750020877	1	0.8521691880014259	0.8341594850026013	-0.01800970299882465	34.159485002601244	5.271794424986874	50.79977500208766
3	main	214	1	1	0.8009055200018338	1	0.8082339970023895	0.7880392880033469	-0.020194708999042632	11.960711996653162	4.523379970030655	0.9055200018337484
3	main	215	0	1	0.7838587500009453	0.55	0.7882814869990398	0.7717775370001618	-0.016503949998877943	11.960711996653162	0.7599999999999998	0.9055200018337484
3	main	216	1	1	0.8174820549975266	1	0.820222891998128	0.8086402919980173	-0.011582600000110688	8.640291998017302	4.772026975004119	17.482054997526532
3	main	217	1	1	0.8345210379993659	1	0.8442582399984531	0.8280662049983221	-0.016192035000131	28.06620499832202	5.0276140749863405	34.5210379993659
3	main	218	1	1	0.8514344200011692	1	0.8602060129996971	0.8407482850016095	-0.01945772799808765	40.74828500160943	5.281309150011802	51.43442000116916
3	main	219	1	1	0.800316875000135	1	0.8082019729990861	0.797513159999653	-0.01068881299943314	2.486840000347046	4.514541429996607	0.31687500013499736
3	main	220	1	1	0.784233222999319	1	0.7963603650023288	0.7835353810005472	-0.012824984001781559	16.46461899945284	4.273273764991027	15.766777000681076
